timestamp,simvar_id,index,value
2024-01-15T10:00:05.000Z,GeneralEngRpm,2,2400
2024-01-15T10:00:05.000Z,ThrottleLeverPosition,1,75
2024-01-15T10:00:05.000Z,ThrottleLeverPosition,2,75
2024-01-15T10:00:05.000Z,RecipEngFuelFlow,1,10.5
2024-01-15T10:00:05.000Z,RecipEngFuelFlow,2,10.5
2024-01-15T10:00:05.000Z,FuelSystemTankQuantity,0,21.8
2024-01-15T10:00:05.000Z,FuelSystemTankQuantity,1,21.8
2024-01-15T10:00:05.000Z,FuelTankSelector,1,1
2024-01-15T10:00:05.000Z,FuelTankSelector,2,2
2024-01-15T10:00:05.000Z,IndicatedAltitude,0,5500
2024-01-15T10:00:05.000Z,AirspeedIndicated,0,145
2024-01-15T10:00:05.000Z,VerticalSpeed,0,0
2024-01-15T10:00:05.000Z,GeneralEngOilPressure,1,72
2024-01-15T10:00:05.000Z,GeneralEngOilPressure,2,72
2024-01-15T10:00:05.000Z,ElectricalMainBusVoltage,0,14.1
2024-01-15T10:00:05.000Z,SuctionPressure,0,5.0
2024-01-15T10:00:05.000Z,RudderTrimPct,0,0
2024-01-15T10:00:05.000Z,AileronTrimPct,0,0
2024-01-15T10:00:10.000Z,GeneralEngCombustion,1,1
2024-01-15T10:00:10.000Z,GeneralEngCombustion,2,1
2024-01-15T10:00:10.000Z,GeneralEngRpm,1,2400
2024-01-15T10:00:10.000Z,GeneralEngRpm,2,2400
2024-01-15T10:00:10.000Z,ThrottleLeverPosition,1,75
2024-01-15T10:00:10.000Z,ThrottleLeverPosition,2,75
2024-01-15T10:00:10.000Z,RecipEngFuelFlow,1,10.5
2024-01-15T10:00:10.000Z,RecipEngFuelFlow,2,10.5
2024-01-15T10:00:10.000Z,FuelSystemTankQuantity,0,21.6
2024-01-15T10:00:10.000Z,FuelSystemTankQuantity,1,21.6
2024-01-15T10:00:10.000Z,FuelTankSelector,1,1
2024-01-15T10:00:10.000Z,FuelTankSelector,2,1
2024-01-15T10:00:10.000Z,IndicatedAltitude,0,5500
2024-01-15T10:00:10.000Z,AirspeedIndicated,0,145
2024-01-15T10:00:10.000Z,VerticalSpeed,0,0
2024-01-15T10:00:10.000Z,GeneralEngOilPressure,1,72
2024-01-15T10:00:10.000Z,GeneralEngOilPressure,2,72
2024-01-15T10:00:10.000Z,ElectricalMainBusVoltage,0,14.1
2024-01-15T10:00:10.000Z,SuctionPressure,0,5.0
2024-01-15T10:00:10.000Z,RudderTrimPct,0,0
2024-01-15T10:00:10.000Z,AileronTrimPct,0,0
2024-01-15T10:00:15.000Z,GeneralEngCombustion,1,1
2024-01-15T10:00:15.000Z,GeneralEngCombustion,2,1
2024-01-15T10:00:15.000Z,GeneralEngRpm,1,2400
2024-01-15T10:00:15.000Z,GeneralEngRpm,2,2400
2024-01-15T10:00:15.000Z,ThrottleLeverPosition,1,75
2024-01-15T10:00:15.000Z,ThrottleLeverPosition,2,75
2024-01-15T10:00:15.000Z,RecipEngFuelFlow,1,10.5
2024-01-15T10:00:15.000Z,RecipEngFuelFlow,2,10.5
2024-01-15T10:00:15.000Z,FuelSystemTankQuantity,0,21.2
2024-01-15T10:00:15.000Z,FuelSystemTankQuantity,1,21.6
2024-01-15T10:00:15.000Z,FuelTankSelector,1,1
2024-01-15T10:00:15.000Z,FuelTankSelector,2,1
2024-01-15T10:00:15.000Z,IndicatedAltitude,0,5500
2024-01-15T10:00:15.000Z,AirspeedIndicated,0,145
2024-01-15T10:00:15.000Z,VerticalSpeed,0,0
2024-01-15T10:00:15.000Z,GeneralEngOilPressure,1,72
2024-01-15T10:00:15.000Z,GeneralEngOilPressure,2,72
2024-01-15T10:00:15.000Z,ElectricalMainBusVoltage,0,14.1
2024-01-15T10:00:15.000Z,SuctionPressure,0,5.0
2024-01-15T10:00:15.000Z,RudderTrimPct,0,0
2024-01-15T10:00:15.000Z,AileronTrimPct,0,0
2024-01-15T10:00:20.000Z,GeneralEngCombustion,1,1
2024-01-15T10:00:20.000Z,GeneralEngCombustion,2,1
2024-01-15T10:00:20.000Z,GeneralEngRpm,1,2400
2024-01-15T10:00:20.000Z,GeneralEngRpm,2,2400
2024-01-15T10:00:20.000Z,ThrottleLeverPosition,1,75
2024-01-15T10:00:20.000Z,ThrottleLeverPosition,2,75
2024-01-15T10:00:20.000Z,RecipEngFuelFlow,1,10.5
2024-01-15T10:00:20.000Z,RecipEngFuelFlow,2,10.5
2024-01-15T10:00:20.000Z,FuelSystemTankQuantity,0,20.8
2024-01-15T10:00:20.000Z,FuelSystemTankQuantity,1,21.6
2024-01-15T10:00:20.000Z,FuelTankSelector,1,1
2024-01-15T10:00:20.000Z,FuelTankSelector,2,1
2024-01-15T10:00:20.000Z,IndicatedAltitude,0,5500
2024-01-15T10:00:20.000Z,AirspeedIndicated,0,145
2024-01-15T10:00:20.000Z,VerticalSpeed,0,0
2024-01-15T10:00:20.000Z,GeneralEngOilPressure,1,72
2024-01-15T10:00:20.000Z,GeneralEngOilPressure,2,72
2024-01-15T10:00:20.000Z,ElectricalMainBusVoltage,0,14.1
2024-01-15T10:00:20.000Z,SuctionPressure,0,5.0
2024-01-15T10:00:20.000Z,RudderTrimPct,0,0
2024-01-15T10:00:20.000Z,AileronTrimPct,0,0
